City_Id,Country,City,Date,Lat,Long,Cloudiness,Humidity,Wind_Speed,Temp_Max
587517,EE,Võhma,1601341698,58.63,25.55,100,93,2.98,54.0
2792857,BE,Leopoldsburg,1601341699,51.12,5.25,100,100,1.12,57.2
2698767,SE,Kumla,1601341699,59.13,15.14,96,93,6.93,55.4
2613172,DK,Søften,1601341700,56.24,10.09,95,93,4.7,55.4
2017632,RU,Priiskovyy,1601341701,51.93,116.63,0,61,4.85,44.29
2644495,GB,Limekilns,1601341702,56.03,-3.48,0,93,8.05,46.99
2610311,DK,Viby,1601341703,55.55,12.02,0,87,4.7,53.6
2655952,GB,Bellshill,1601341704,55.82,-4.02,5,92,4.76,46.0
3088477,PL,Połczyn-Zdrój,1601341704,53.76,16.1,98,91,5.06,51.01
2966796,IE,Bailieborough,1601341705,53.92,-6.97,60,89,3.83,43.0
1493162,RU,Salym,1601341706,60.06,71.48,34,95,3.24,32.9
486186,RU,Suoyarvi,1601341707,62.08,32.35,36,96,4.0,44.73
646709,FI,Mäntsälä,1601341708,60.66,25.28,3,100,3.69,53.01
3136023,NO,Storsteinnes,1601341709,69.24,19.23,0,87,18.34,46.4
660073,FI,Eurajoki,1601341710,61.2,21.73,12,93,1.12,51.8
3041732,AX,Mariehamn,1601341711,60.1,19.93,100,87,3.36,55.4
515879,RU,Oktyabr'skiy,1601341712,54.48,53.47,0,79,1.45,46.42
470762,RU,Vyartsilya,1601341712,62.18,30.69,2,95,4.88,46.26
2715459,SE,Falun,1601341713,60.6,15.63,90,100,2.24,50.0
6453319,NO,Harstad,1601341716,68.8,16.53,96,81,14.99,52.0
497927,RU,Segezha,1601341716,63.74,34.32,50,90,5.12,47.26
644436,FI,Noormarkku,1601341717,61.59,21.87,0,93,1.12,51.8
1486913,RU,Vorgashor,1601341718,67.58,63.95,100,85,10.2,35.98
2125906,RU,Dukat,1601341719,62.55,155.55,100,76,7.74,38.23
2026861,RU,Berdigestyakh,1601341720,62.1,126.7,92,77,7.87,39.6
652977,FI,Keuruu,1601341721,62.27,24.7,25,93,1.12,50.0
5882953,CA,Aklavik,1601341722,68.22,-135.01,90,100,4.7,37.4
509234,RU,Pitkyaranta,1601341722,61.57,31.48,0,91,8.48,48.06
464790,RU,Zapolyarnyy,1601341723,69.42,30.81,46,87,18.34,51.8
3155487,NO,Glomfjord,1601341724,66.82,13.97,37,71,23.04,57.0
3132893,NO,Våler,1601341725,60.68,11.83,100,88,2.42,53.01
526600,RU,Mikun',1601341726,62.35,50.08,99,95,4.43,45.3
508034,RU,Nikolskiy,1601341727,60.92,34.06,9,92,4.68,45.46
1265591,IN,Kalya,1601341728,12.98,77.18,75,94,4.7,73.4
634093,FI,Tornio,1601341729,65.85,24.15,37,93,4.7,48.2
778829,NO,Lyngseidet,1601341729,69.58,20.22,12,87,18.34,46.4
2012570,RU,Zhatay,1601341730,62.16,129.83,0,75,6.71,41.0
553766,RU,Kamenka,1601341733,51.32,42.77,100,50,9.93,47.61
481548,RU,Troitsko-Pechorsk,1601341734,62.71,56.2,65,96,4.65,45.86
795243,RU,Snezhnogorsk,1601341734,69.19,33.25,40,100,4.47,46.4
604490,SE,Luleå,1601341586,65.58,22.15,90,100,3.27,46.4
533933,RU,Lovozero,1601341736,68.0,35.01,1,87,3.44,43.32
3145580,NO,Molde,1601341737,62.74,7.16,79,87,8.05,51.8
3149533,NO,Roverud,1601341737,60.25,12.05,100,85,2.44,53.01
630752,FI,Ylöjärvi,1601341738,61.56,23.6,14,87,4.7,52.0
2125693,RU,Evensk,1601341739,61.95,159.23,100,75,3.33,46.8
3160491,NO,Botngård,1601341740,63.77,9.81,40,93,11.41,54.0
3415496,IS,Keflavik,1601341740,64.0,-22.56,75,93,6.93,41.0
1539210,RU,Purpe,1601341741,64.48,76.69,100,93,10.16,30.99
2017215,RU,Sangar,1601341742,63.92,127.47,79,86,6.67,38.64
2611396,FO,Tórshavn,1601341743,62.01,-6.77,0,93,9.17,48.2
5924351,CA,Clyde River,1601341745,70.47,-68.59,90,86,20.8,30.2
3421719,GL,Narsaq,1601341747,60.92,-46.05,0,83,3.36,32.0
3831208,GL,Qaanaaq,1601341748,77.48,-69.36,90,78,8.48,13.32
3418910,GL,Upernavik,1601341749,72.79,-56.15,67,91,7.27,25.32
780717,NO,Båtsfjord,1601341749,70.63,29.72,17,86,9.57,46.65
780687,NO,Berlevåg,1601341750,70.86,29.09,34,85,7.96,48.29
779683,NO,Hammerfest,1601341751,70.66,23.68,42,87,5.82,46.4
779622,NO,Havøysund,1601341752,71.0,24.66,83,87,5.82,46.4
779554,NO,Honningsvåg,1601341753,70.98,25.97,0,84,18.05,49.21
779261,NO,Kjøllefjord,1601341753,70.95,27.35,0,83,6.24,47.98
779082,NO,Lakselv,1601341754,70.05,24.97,80,87,13.87,50.0
778707,NO,Mehamn,1601341755,71.04,27.85,10,84,5.32,47.23
778362,NO,Øksfjord,1601341756,70.24,22.35,20,81,16.11,50.0
847634,NO,Rypefjord,1601341757,70.63,23.67,100,87,5.82,46.4
777682,NO,Skjervøy,1601341459,70.03,20.97,23,70,10.4,53.15
777073,NO,Vadsø,1601341758,70.07,29.75,25,87,18.34,51.8
777019,NO,Vardø,1601341759,70.37,31.11,0,89,10.4,48.42
2126123,RU,Chokurdakh,1601341514,70.63,147.92,19,72,5.19,42.03
1507390,RU,Dikson,1601341761,73.51,80.55,100,93,25.66,39.49
2022572,RU,Khatanga,1601341763,71.97,102.5,99,96,11.45,29.44
2017155,RU,Saskylakh,1601341765,71.92,114.08,100,96,15.37,29.07
2015306,RU,Tiksi,1601341766,71.69,128.87,61,83,24.96,34.25
2013921,RU,Ust-Kuyga,1601341767,70.02,135.6,0,73,1.66,40.66
2729907,SJ,Longyearbyen,1601341769,78.22,15.64,75,86,11.41,39.2
5880054,US,Barrow,1601341568,71.29,-156.79,90,80,14.99,30.2
